obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1657679893,1666.6,20220712 21:38:13,9:38:13,none,Carlos,11,9,32.6,31.9,32.3,CH,25,LC-102 4A,4A,large,10,LCOR-231,1657679893,0.003823575,3.823575223,21.92437464,772.868,636.7020412,64.22653074,77.96210338,0.311518891,1.916777257,0.285880585,0.180802701,241.731603,28.59159328,28.59159328,3.927701255,69.2792057,2.622344602,3.785182835,1.305356653,-168.6196673,-65.64948921,-7.48610862,-0.023662159,0,0,1,0,25753.61971,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1475,21.92437464,#DIV/0!,0.017384465,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.92,1261.1475,0.840809843,0.161162997,6,0.5,0: Broadleaf,2,1657679893,772.868,800.003,25.9963,21.9345,764.724,24.6355,550.127,100.774,0.0997629,27.9563,28.9737,999.9,0,0,5019.38,0,1303.27,-27.4948,793.126,817.944,4.06184,800.003,21.9345,2.61976,2.21043,21.7903,19.0381,1499.92,0.973006,0.0269939,0,2.5804,0,17533.9,13302.9,38.687,40.437,39.312,39.5,38.687,1459.43,40.49,0,1657679894,0,2.381696,-0.090369244,-1307.992315,17682.264,15,1657679919,21:38:38,1657679919,1657679722,10,0.3,0.007,8.144,1.193,800,22,0.17,0.02,-27.97876098,4.783733101,0.489963943,0,4.108621463,-0.188765854,0.027633795,1,1,2,2-Jan,3.05753,2.7638,0.159514,0.165119,0.122194,0.112728,26491.9,20636.8,29605.7,24183.3,33949.8,31314,42515.6,39432.8,2.05345,1.92587,0.118531,0,27.0384,999.9,62.1,33.4,31.8397,30.8765,35.7973,1,0.215155,1.3994,20.2611,5.22268,11.9081,4.96315,3.29125,9999,9999,9999,992.6,1.87714,1.87546,1.87417,1.87335,1.87485,1.86979,1.87394,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,8.144,1.3608,4.592226587,0.006528983,-3.64E-06,7.29E-10,0.421355123,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,2.9,1.81763,2.44995,1.42578,2.28394,1.54785,2.27661,37.4338,15.6205,18,573.212,476.175,25,29.9209,30.0004,29.9282,29.8706,36.3966,34.2231,34.0111,25,800,21.9329,98.7603,100.346
12,1657679995,1768.1,20220712 21:39:54,9:39:54,none,Carlos,11,9,32.6,31.9,32.3,CH,25,LC-102 4A,4A,large,10,LCOR-231,1657679995,0.003896613,3.89661261,21.88150584,971.938,835.9410581,84.32383587,98.04224783,0.322735129,1.911446291,0.29523485,0.186796906,241.773678,28.61066429,28.61066429,3.932050926,69.6698867,2.644091706,3.795171531,1.28795922,-171.8406161,-62.77431406,-7.180508873,-0.021761055,0,0,1,0,25616.16545,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.3662,21.88150584,#DIV/0!,0.017347465,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.18,1261.3662,0.840809903,0.161163112,6,0.5,0: Broadleaf,2,1657679995,971.938,999.932,26.2121,22.0739,963.676,24.8429,550.163,100.773,0.0999444,28.0015,29.166,999.9,0,0,4996.88,0,1312.8,-27.7962,998.303,1022.5,4.1383,999.932,22.0739,2.64148,2.22445,21.9255,19.1395,1500.18,0.973006,0.0269939,0,2.2752,0,17263.7,13305.2,38,39.687,38.562,38.687,38.125,1459.68,40.5,0,1657679996,0,2.261815385,-0.432382917,-857.760683,17360.01154,15,1657680022,21:40:21,1657680022,1657679722,11,-0.239,0.007,8.262,1.193,1000,22,0.06,0.02,-28.87017073,7.94749547,0.788685138,0,4.135341707,0.341757073,0.045878587,1,1,2,2-Jan,3.05752,2.76389,0.1858,0.19108,0.12289,0.113209,25656.5,19991.8,29599.4,24180.4,33915.9,31294.4,42505.6,39428.3,2.05285,1.9234,0.120509,0,27.199,999.9,61.9,33.6,32.0937,30.5965,36.5144,1,0.222086,1.48236,20.2611,5.22463,11.9084,4.9637,3.292,9999,9999,9999,992.6,1.87714,1.87546,1.87423,1.87343,1.87485,1.86979,1.87396,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,8.262,1.3692,4.892591508,0.006528983,-3.64E-06,7.29E-10,0.421355123,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,4.5,2.18628,2.41821,1.42578,2.28394,1.54785,2.39258,37.6022,15.6118,18,573.366,475.071,25.0001,30.0015,30.0001,29.9904,29.9275,43.7902,34.1865,30.8714,25,1000,22.0494,98.738,100.335
13,1657680098,1871.1,20220712 21:41:37,9:41:37,none,Carlos,11,9,32.6,31.9,32.3,CH,25,LC-102 4A,4A,large,10,LCOR-231,1657680098,0.004005945,4.005945124,22.87813337,1169.949,1027.267575,103.6223964,118.0149378,0.330884625,1.915423325,0.302098684,0.191188853,241.756122,28.53557365,28.53557365,3.91494869,69.18158861,2.620681319,3.788119602,1.294267371,-176.66218,-58.44487428,-6.667846642,-0.018778892,0,0,1,0,25718.61372,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2738,22.87813337,#DIV/0!,0.018138911,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.07,1261.2738,0.840809962,0.161163227,6,0.5,0: Broadleaf,2,1657680098,1169.949,1200.01,25.9803,21.7251,1161.39,24.62,550.179,100.772,0.0998652,27.9696,29.3563,999.9,0,0,5013.75,0,1321.65,-30.1471,1201.07,1226.66,4.25511,1200.01,21.7251,2.61808,2.18928,21.7798,18.8841,1500.07,0.973001,0.0269989,0,2.1712,0,17552.3,13304.2,37.437,39.187,38,38.25,37.625,1459.57,40.5,0,1657680098,0,2.37886,-1.170730784,-164.6461544,17506.132,15,1657680134,21:42:13,1657680134,1657679722,12,0.056,0.007,8.559,1.193,1200,22,0.08,0.02,-30.81912439,2.566112195,0.275503741,0,4.23981,0.30205777,0.039187878,1,1,2,2-Jan,3.05755,2.76388,0.209338,0.214546,0.122118,0.111961,24914.2,19412.2,29599.8,24181.9,33947.1,31341.8,42505.5,39430.9,2.05277,1.92162,0.1311,0,27.2168,999.9,61.5,33.8,32.2483,30.3665,35.8053,1,0.221339,1.49279,20.2612,5.22373,11.9081,4.9637,3.292,9999,9999,9999,992.6,1.87714,1.87548,1.8742,1.87342,1.87485,1.86981,1.87396,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,8.559,1.3603,4.653615629,0.006528983,-3.64E-06,7.29E-10,0.421355123,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,6.3,2.54395,2.43408,1.42578,2.28394,1.54785,2.28271,37.7953,15.5855,18,573.385,473.978,25.0001,30.0066,29.9999,29.9982,29.93,50.9314,34.9482,27.3966,25,1200,21.8347,98.7384,100.341
14,1657680210,1983.5,20220712 21:43:30,9:43:30,none,Carlos,11,9,32.6,31.9,32.3,CH,25,LC-102 4A,4A,large,10,LCOR-231,1657680210,0.004022293,4.022292575,22.78284408,1468.707,1321.764155,133.3288083,148.1512063,0.33475969,1.912763745,0.305290578,0.193237648,241.739145,28.33716635,28.33716635,3.870072329,68.97353953,2.583570417,3.745741388,1.286501912,-177.3831026,-57.78549279,-6.588934494,-0.018384846,0,0,1,0,25668.38466,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1817,22.78284408,#DIV/0!,0.01806468,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.96,1261.1817,0.840810222,0.161163728,6,0.5,0: Broadleaf,2,1657680210,1468.707,1500,25.6124,21.3376,1459.88,24.2664,550.099,100.772,0.0998596,27.7768,29.2309,999.9,0,0,5002.5,0,1330.47,-31.3623,1507.24,1532.7,4.27485,1500,21.3376,2.58101,2.15023,21.5466,18.5962,1499.96,0.972991,0.027009,0,2.5281,0,17489.7,13303.2,36.937,38.875,37.687,37.562,37.187,1459.45,40.51,0,1657680211,0,2.26714,0.047453839,127.4769224,17528.428,15,1657680251,21:44:10,1657680251,1657679722,13,0.052,0.007,8.827,1.193,1500,22,0.22,0.02,-31.858085,3.67654334,0.360277262,0,4.35991125,-0.470528668,0.047654671,1,1,2,2-Jan,3.05734,2.76382,0.241224,0.246159,0.12089,0.110563,23906.9,18628.7,29598.6,24180.7,33994.7,31391,42503.1,39428.6,2.05265,1.91933,0.134587,0,27.034,999.9,60.9,34,32.2882,30.7465,36.6266,1,0.222022,1.39481,20.2619,5.22433,11.9081,4.9637,3.292,9999,9999,9999,992.6,1.87716,1.87556,1.87424,1.87346,1.87485,1.86981,1.87403,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,8.827,1.346,4.710080476,0.006528983,-3.64E-06,7.29E-10,0.421355123,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,8.1,3.05908,2.39136,1.42578,2.28394,1.54785,2.38525,37.9649,15.5768,18,573.408,472.653,24.997,30.017,30,30.0101,29.9446,61.2588,36.0052,23.5708,25,1500,21.4155,98.7335,100.336
15,1657680327,2100,20220712 21:45:26,9:45:26,none,Carlos,11,9,32.6,31.9,32.3,CH,25,LC-102 4A,4A,large,10,LCOR-231,1657680327,0.003909926,3.909925876,22.75047201,1966.884,1800.017606,181.5697128,198.4017054,0.311043148,1.905652338,0.285343615,0.18047148,241.734357,28.34661588,28.34661588,3.872199431,67.78871899,2.533901603,3.737939942,1.338297828,-172.4277311,-62.20920531,-7.118884409,-0.021463839,0,0,1,0,25493.13564,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1565,22.75047201,#DIV/0!,0.018039373,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.93,1261.1565,0.840810238,0.161163759,6,0.5,0: Broadleaf,2,1657680327,1966.884,2000.08,25.1202,20.9635,1957.38,23.9422,550.202,100.771,0.100076,27.7411,29.9514,999.9,0,0,4972.5,0,1340.7,-33.6213,2017.45,2042.9,4.31182,2000.08,20.9635,2.54701,2.1125,21.3301,18.3138,1499.93,0.972991,0.027009,0,2.3838,0,17644.9,13302.9,36.687,38.562,37.312,37.437,36.812,1459.42,40.51,0,1657680327,0,2.281632,-0.009799989,-26.46153862,17641.484,15,1657680363,21:46:02,1657680363,1657680359,14,0.408,0.005,9.504,1.178,2000,21,0.1,0.04,-34.3034475,4.088484428,0.407493139,0,4.3598035,-0.244176585,0.024051573,1,1,2,2-Jan,3.05763,2.76391,0.286942,0.291503,0.119761,0.109206,22464.1,17505.3,29599.1,24179.6,34040.1,31440.5,42502.2,39428,2.05292,1.91858,0.189394,0,26.8612,999.9,60.2,34.2,32.2766,30.8565,35.7452,1,0.221207,1.3852,20.262,5.22762,11.9081,4.9638,3.292,9999,9999,9999,992.7,1.87719,1.87552,1.87424,1.87347,1.87485,1.86981,1.87404,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,9.504,1.178,4.761550539,0.006528983,-3.64E-06,7.29E-10,0.421355123,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,10.1,3.86353,2.37183,1.42578,2.28394,1.54785,2.26929,38.1106,15.5417,18,573.577,472.209,25.0005,29.9982,30.0003,30.0078,29.9479,77.3355,36.4508,19.4089,25,2000,21.0412,98.7329,100.333
16,1657681010,2783,20220712 21:56:49,9:56:49,none,Carlos,9,51,29,30.7,29.9,CH,25,LC-102 16-20,16-20,small,10,LCOR-108,1657681010,0.003877931,3.877930933,19.34464644,387.228,273.0468625,27.54579973,39.06474091,0.311248992,1.913188481,0.28560936,0.180633133,241.76091,28.90744331,28.90744331,4.000283037,69.32418611,2.675842142,3.859896945,1.324440895,-171.0167542,-63.48948634,-7.276931877,-0.022262373,0,0,1,0,25634.70019,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.299,19.34464644,#DIV/0!,0.015337082,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.1,1261.299,0.840809946,0.161163196,6,0.5,0: Broadleaf,2,1657681010,387.228,409.963,26.5242,22.4071,380.855,25.2912,550.155,100.783,0.100048,28.2919,28.6628,999.9,0,0,5003.75,0,1538.78,-21.9391,398.662,419.36,4.27652,409.963,22.4071,2.68925,2.25825,22.2196,19.3816,1500.1,0.973001,0.0269988,0,2.524,0,19019.8,13304.4,37.25,39.562,37.812,38.5,37.5,1459.6,40.5,0,1657681010,0,2.438652,0.259876915,-623.1846162,19052.108,15,1657681033,21:57:13,1657681029,1657681033,15,-0.887,0.004,6.373,1.233,410,22,0.13,0.02,-21.940795,-0.067006379,0.044333446,1,4.2477845,0.291754672,0.028750567,1,2,2,2-Feb,3.05696,2.76402,0.0963801,0.102514,0.124351,0.114327,28455.3,22168.2,29579.4,24166.6,33827.2,31233.4,42468.8,39404.7,2.04545,1.90383,0.0297651,0,28.1771,999.9,55.5,35.3,31.6271,31.0866,36.3702,1,0.25091,1.9069,20.2567,5.22672,11.9086,4.96395,3.292,9999,9999,9999,992.9,1.87727,1.87561,1.87425,1.87349,1.87498,1.86983,1.87408,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,6.373,1.233,5.169476583,0.006528983,-3.64E-06,7.29E-10,0.426331504,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,10.8,10.8,1.05225,2.41943,1.42578,2.2876,1.54785,2.40356,39.118,15.4454,18,571.024,465.135,24.9997,30.4423,30.0004,30.2973,30.2169,21.0855,29.2991,0,25,410,22.5342,98.6602,100.276
17,1657681188,2961.5,20220712 21:59:48,9:59:48,none,Carlos,9,51,29,30.7,29.9,CH,25,LC-102 16-20,16-20,small,10,LCOR-108,1657681188,0.004086525,4.086524699,19.14684062,377.413,272.2607561,27.46516139,38.07272523,0.337607163,1.907065048,0.307577604,0.194710962,241.751334,28.72751795,28.72751795,3.958794483,69.38667599,2.662497189,3.837187977,1.296297295,-180.2157392,-55.21279744,-6.339727614,-0.016930282,0,0,1,0,25490.1845,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2486,19.14684062,#DIV/0!,0.015180862,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.04,1261.2486,0.840809978,0.161163258,6,0.5,0: Broadleaf,2,1657681188,377.413,399.979,26.3932,22.0536,371.172,25.008,550.097,100.778,0.10015,28.1905,28.5216,999.9,0,0,4978.12,0,1557.85,-22.5653,387.645,408.999,4.33961,399.979,22.0536,2.65986,2.22253,22.0392,19.1256,1500.04,0.973001,0.0269988,0,2.3411,0,18950,13303.9,37.187,39.437,37.75,38.312,37.375,1459.54,40.5,0,1657681189,0,2.400956,0.176753846,567.7538476,18885.636,15,1657681033,21:57:13,1657681029,1657681033,15,-0.887,0.004,6.373,1.233,410,22,0.13,0.02,-22.56520488,-0.20315331,0.036451297,0,4.312701463,-0.074212474,0.026462777,1,1,2,2-Jan,3.05673,2.764,0.0944334,0.100565,0.123351,0.113045,28510.2,22211.3,29573.2,24161.4,33858.1,31272.6,42458.1,39396.4,2.04452,1.90155,0.0415929,0,27.8428,999.9,53,35.6,30.707,30.8666,36.3542,1,0.259842,1.86893,20.2571,5.22568,11.909,4.9637,3.292,9999,9999,9999,992.9,1.87729,1.87562,1.87435,1.87357,1.875,1.86994,1.87408,1.87922,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,6.241,1.3852,4.282126053,0.006528983,-3.64E-06,7.29E-10,0.430603114,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,2.6,2.6,1.03271,2.44751,1.42578,2.2876,1.54785,2.32178,39.5666,15.4104,18,571.19,464.41,25.0008,30.5256,30.0002,30.3864,30.3055,20.6784,28.2414,0,25,400,22.0924,98.637,100.255
18,1657681264,3037,20220712 22:01:03,10:01:03,none,Carlos,9,51,29,30.7,29.9,CH,25,LC-102 16-20,16-20,small,10,LCOR-108,1657681264,0.0040956,4.095600152,13.75615784,283.669,208.6917022,21.05171741,28.61503146,0.341584598,1.918560753,0.311044115,0.196918462,241.719414,28.66061058,28.66061058,3.943462474,69.53101459,2.65868443,3.823738868,1.284778044,-180.6159667,-54.86219463,-6.257762068,-0.016509381,0,0,1,0,25783.40736,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.0806,13.75615784,#DIV/0!,0.01090823,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.84,1261.0806,0.840810086,0.161163467,6,0.5,0: Broadleaf,2,1657681264,283.669,299.941,26.3563,22.0067,277.802,24.9726,550.072,100.775,0.0997218,28.1302,28.4566,999.9,0,0,5026.88,0,1565.56,-16.3081,291.311,306.691,4.34964,299.941,22.0067,2.65607,2.21774,22.0158,19.091,1499.84,0.972996,0.0270039,0,2.6123,0,18853.3,13302.1,37.125,39.312,37.625,38.25,37.437,1459.34,40.5,0,1657681265,0,2.304456,0.892930768,1651.069229,18653.368,15,1657681281,22:01:21,1657681281,1657681033,16,-0.04,0.004,5.867,1.233,300,22,0.12,0.02,-16.2860325,0.053300938,0.026314144,1,4.35599925,-0.042324991,0.008940284,1,2,2,2-Feb,3.05661,2.76379,0.074674,0.0799869,0.12322,0.11287,29130.9,22719.5,29571.5,24161.3,33860.6,31278.1,42455.7,39396.3,2.04395,1.90105,0.0399724,0,27.8041,999.9,51.9,35.8,30.4052,30.6866,36.266,1,0.260307,1.85743,20.2573,5.22732,11.9092,4.96375,3.292,9999,9999,9999,992.9,1.87729,1.87561,1.87436,1.87358,1.875,1.86996,1.8741,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,5.867,1.3837,4.282126053,0.006528983,-3.64E-06,7.29E-10,0.430603114,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,3.9,3.8,0.817871,2.46216,1.42578,2.2876,1.54785,2.28882,39.7171,15.3929,18,570.981,464.241,24.9992,30.5415,30.0002,30.4074,30.3238,16.3675,27.1175,0,25,300,22.0916,98.6314,100.254
19,1657681357,3130.5,20220712 22:02:37,10:02:37,none,Carlos,9,51,29,30.7,29.9,CH,25,LC-102 16-20,16-20,small,10,LCOR-108,1657681357,0.004205828,4.205827643,8.053406982,190.343,146.7440061,14.8028361,19.20089486,0.34943904,1.904661589,0.317338174,0.200974177,241.71303,28.60816161,28.60816161,3.931479883,69.04573678,2.638068971,3.820755768,1.293410912,-185.4769991,-50.45503271,-5.795163747,-0.014165527,0,0,1,0,25436.36213,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.047,8.053406982,#DIV/0!,0.006386286,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.8,1261.047,0.840810108,0.161163508,6,0.5,0: Broadleaf,2,1657681357,190.343,199.998,26.1518,21.6854,184.995,24.776,550.22,100.775,0.100235,28.1168,28.4258,999.9,0,0,4968.12,0,1573.89,-9.67278,195.436,204.431,4.46638,199.998,21.6854,2.63544,2.18534,21.888,18.8553,1499.8,0.972996,0.0270039,0,2.4593,0,18193.9,13301.8,37,39.187,37.5,38.125,37.187,1459.3,40.5,0,1657681358,0,2.36572,-0.087784622,-1193.076926,18182.72,15,1657681377,22:02:56,1657681377,1657681033,17,-0.032,0.004,5.348,1.233,200,22,0.16,0.02,-9.662437073,0.0752423,0.024617346,1,4.485049756,-0.078691777,0.01060379,1,2,2,2-Feb,3.05705,2.76405,0.0523768,0.0564901,0.122551,0.111728,29835.3,23303.5,29573.6,24164.8,33887.4,31322.3,42457.8,39401.9,2.0448,1.90035,0.0434555,0,27.7164,999.9,50.6,35.9,29.8045,30.6666,35.8734,1,0.255203,1.79683,20.2583,5.22388,11.9081,4.96385,3.292,9999,9999,9999,993,1.8773,1.87561,1.87437,1.87363,1.875,1.86996,1.87409,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,5.348,1.3758,4.242016949,0.006528983,-3.64E-06,7.29E-10,0.430603114,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,5.4,0.59082,2.46948,1.42578,2.2876,1.54785,2.29126,39.868,15.3754,18,571.35,463.608,24.9995,30.5014,29.9997,30.3829,30.2977,11.8564,26.5566,0,25,200,21.7909,98.6372,100.269
20,1657681453,3226,20220712 22:04:12,10:04:12,none,Carlos,9,51,29,30.7,29.9,CH,25,LC-102 16-20,16-20,small,10,LCOR-108,1657681453,0.00424821,4.248209914,2.164930967,97.203,84.68732547,8.54276553,9.805274085,0.354753844,1.911900342,0.321831098,0.203847192,241.76889,28.58080767,28.58080767,3.925243157,69.05764024,2.63700269,3.81855314,1.288240467,-187.3460572,-48.84773476,-5.588273698,-0.013175661,0,0,1,0,25618.53399,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.341,2.164930967,#DIV/0!,0.001716372,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.15,1261.341,0.840809919,0.161163144,6,0.5,0: Broadleaf,2,1657681453,97.203,100.014,26.1415,21.6302,92.297,24.7661,550.239,100.774,0.100192,28.1069,28.4292,999.9,0,0,4998.75,0,1582.86,-2.9352,99.6849,102.225,4.51132,100.014,21.6302,2.6344,2.17977,21.8815,18.8144,1500.15,0.973001,0.0269988,0,2.2566,0,18607,13304.9,36.937,39.187,37.5,38.125,37.187,1459.65,40.5,0,1657681454,0,2.3492,-0.018393158,1780.205127,18383.21538,15,1657681483,22:04:43,1657681483,1657681033,18,0.107,0.004,4.906,1.233,100,22,0.35,0.02,-2.88232875,-0.086841614,0.025895062,1,4.5942495,-0.403596473,0.047732693,1,2,2,2-Feb,3.05714,2.76415,0.0271152,0.0294934,0.122524,0.111534,30633.3,23971.6,29575.9,24166.1,33888.6,31329.6,42459.3,39403.8,2.04505,1.90007,0.0388548,0,27.7949,999.9,49.3,36.1,29.3592,31.0466,35.8614,1,0.25142,1.81431,20.2578,5.22792,11.9083,4.9637,3.292,9999,9999,9999,993,1.8773,1.87567,1.87439,1.87363,1.87502,1.86996,1.87409,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,4.906,1.3754,4.209848342,0.006528983,-3.64E-06,7.29E-10,0.430603114,0.041963366,-0.000400017,9.93E-06,1,2008,1,25,1.3,7,0.357666,2.49512,1.42578,2.28638,1.54785,2.31812,40.0194,15.3666,18,571.293,463.285,24.9993,30.4641,30.0001,30.3575,30.2776,7.19861,25.7347,0,25,100,21.6869,98.6425,100.274
