obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1658934461,1254.1,20220727 10:07:40,10:07:40,none,Carlos,2,6,44,43.7,43.8,jo,30,LC-102 5A,5A,large,15,LCOR-577,1658934461,0.006911088,6.911088259,54.01993433,799.506,591.7100331,59.8828193,80.91239061,0.488446945,2.948386116,0.447539422,0.283101465,241.7049251,29.759751,29.759751,4.202009165,62.73055006,2.69242435,4.292046454,1.509584816,-304.7789922,58.64569455,4.420294263,-0.008078342,0,0,1,0,52895.93559,-,0,0,0,#DIV/0!,-1,RECT-490-20220727-10_07_41,10407.6,895.338,1677.69,0.466326914,0.5,1261.042801,54.01993433,294.0290987,0.043630505,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.466326914,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.8,1261.042801,0.840807308,0.161158104,6,0.5,0: Broadleaf,2,1658934461,799.506,859.014,26.6042,19.8812,762.405,22.3673,600.377,101.103,0.0999811,30.1287,29.81,999.9,0,0,9997.5,0,1353.64,-60.1379,820.71,876.439,6.72299,859.014,19.8812,2.68975,2.01004,22.2227,17.5237,1499.8,0.973001,0.0269989,0,898.656,4.99931,19240.3,13257.5,36.75,38.437,37,38.25,38.5,1454.44,40.36,0,123.3000002,0,895.338,22.66523078,483.6410254,19179.20385,15,1658934488,10:08:07,1658934488,1658934201,11,-0.151,0.011,37.101,3.828,851,22,0.1,0.02,-59.90061707,-0.616714286,0.101844111,1,6.746151707,-0.499875261,0.053526505,1,5,5,5-May,3.17712,2.79692,0.160289,0.174292,0.11506,0.106036,25922.8,20422.1,28987.4,24190.2,31991.2,31601.9,39739.7,39496.2,2.16488,1.83993,0.126265,0,27.7511,999.9,60.9,33.5,31.3001,61.7901,40.8974,1,0.0802922,-1.02497,20.2573,5.22777,11.9081,4.964,3.292,9999,9999,9999,999.9,1.87722,1.87546,1.87422,1.87341,1.87485,1.86981,1.87399,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,37.101,4.2369,20.3895774,0.027347142,-9.10E-06,1.18E-09,1.828104968,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,1.6,4.3,1.92627,2.40112,1.42578,2.27661,1.54785,2.41699,36.9317,15.5155,18,635.801,411.657,30.0596,28.3471,29.9998,28.1283,28.0488,38.5755,36.1687,25.5165,30.1391,859.599,19.9448,94.1124,100.457
12,1658934576,1369.6,20220727 10:09:36,10:09:36,none,Carlos,2,6,44,43.7,43.8,jo,30,LC-102 5A,5A,large,15,LCOR-577,1658934576,0.006952545,6.952544723,59.59789429,998.6,770.1195116,77.93664428,101.0590328,0.497064543,2.951975445,0.454814476,0.287755184,241.7065211,29.75939802,29.75939802,4.201923819,63.05123999,2.707726298,4.294485404,1.494197521,-306.6072223,60.34881949,4.543347778,-0.008533936,0,0,1,0,52997.66945,-,0,0,0,#DIV/0!,-1,RECT-491-20220727-10_09_36,10407.6,905.6857308,1726.48,0.475414873,0.5,1261.051201,59.59789429,299.7612479,0.048053477,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.475414873,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.81,1261.051201,0.840807303,0.161158094,6,0.5,0: Broadleaf,2,1658934576,998.6,1065.11,26.756,19.9926,959.44,22.5056,600.277,101.101,0.0997138,30.1386,29.8318,999.9,0,0,10018.1,0,1353.17,-66.5278,1026.03,1086.83,6.7634,1065.11,19.9926,2.70507,2.02128,22.3159,17.612,1499.81,0.973001,0.0269989,0,907.299,4.99931,19379.6,13257.5,36.75,38.5,37,38.375,38.625,1454.45,40.36,0,115.3000002,0,905.6857308,10.8673846,198.7760685,19352.59231,15,1658934611,10:10:11,1658934611,1658934201,12,-0.705,0.011,39.16,3.828,1055,22,0.05,0.02,-66.399505,0.471685553,0.10250319,1,6.7472875,0.122488705,0.014928142,1,5,5,5-May,3.1768,2.79683,0.186521,0.200317,0.115542,0.106437,25109.8,19777.7,28984.6,24190,31972.4,31588.6,39736.9,39496.3,2.16377,1.83783,0.107173,0,28.0848,999.9,60.2,33.8,31.4611,62.2501,40.9295,1,0.0828303,-0.561599,20.2596,5.22807,11.9081,4.96395,3.292,9999,9999,9999,999.9,1.87728,1.87548,1.87424,1.87346,1.87487,1.86983,1.87404,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,39.16,4.2504,20.23849499,0.027347142,-9.10E-06,1.18E-09,1.828104968,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,1.5,6.2,2.30225,2.3877,1.42578,2.27661,1.54785,2.42188,37.0986,15.498,18,635.604,410.892,29.638,28.4231,30,28.1873,28.1062,46.0985,36.2411,19.8392,29.6447,1065.44,19.943,94.1047,100.457
13,1658934700,1493.1,20220727 10:11:39,10:11:39,none,Carlos,2,6,44,43.7,43.8,jo,30,LC-102 5A,5A,large,15,LCOR-577,1658934700,0.006707578,6.707578004,62.52016234,1198.803,949.063306,96.04587993,121.3197142,0.48112154,2.952414917,0.441427832,0.279185305,241.7400371,29.73463825,29.73463825,4.195941012,63.43933516,2.710650884,4.272823599,1.485290128,-295.80419,50.27590225,3.782332156,-0.00591848,0,0,1,0,53025.75882,-,0,0,0,#DIV/0!,-1,RECT-492-20220727-10_11_40,10407.1,902.0720385,1730.98,0.478866285,0.5,1261.227601,62.52016234,301.9796876,0.050363759,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.478866285,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.02,1261.227601,0.84080719,0.161157876,6,0.5,0: Broadleaf,2,1658934700,1198.803,1269.35,26.7849,20.2583,1157.64,22.6716,600.121,101.101,0.0997095,30.0505,29.7983,999.9,0,0,10020.6,0,1362.75,-70.8831,1231.45,1295.6,6.52656,1269.35,20.2583,2.70797,2.04813,22.3335,17.8214,1500.02,0.973006,0.0269938,0,902.291,4.99931,19335.2,13259.4,36.812,38.625,37.062,38.437,38.687,1454.66,40.36,0,123.3000002,0,902.0720385,0.355384616,55.67863238,19335.86154,15,1658934737,10:12:16,1658934737,1658934201,13,-0.291,0.011,41.163,3.828,1258,22,0.07,0.02,-70.68068537,0.812701045,0.104713699,1,6.520263415,0.080927247,0.013293904,1,5,5,5-May,3.1764,2.79685,0.210289,0.223679,0.116122,0.10741,24374.3,19198.3,28983.1,24188.7,31950.2,31552.9,39734.6,39494,2.16293,1.83678,0.104092,0,28.1015,999.9,59.6,34,31.4963,62.1001,41.2901,1,0.0865091,-0.527002,20.26,5.22822,11.9081,4.9637,3.292,9999,9999,9999,999.9,1.87726,1.87551,1.87424,1.87347,1.87488,1.86983,1.87404,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,41.163,4.1133,19.53472349,0.027347142,-9.10E-06,1.18E-09,4.113265184,0,0,0,-12,1956,-1,21,1.5,8.3,2.66357,2.39868,1.42578,2.27661,1.54785,2.2876,37.2659,15.4629,18,635.599,410.744,29.3344,28.4847,30.0003,28.2469,28.1685,53.3335,35.9068,14.9407,29.3414,1269.94,20.2476,94.0996,100.452
14,1658934833,1626.6,20220727 10:13:53,10:13:53,none,Carlos,2,6,44,43.7,43.8,jo,30,LC-102 5A,5A,large,15,LCOR-577,1658934833,0.006218571,6.218570645,63.04740031,1499.956,1212.858842,122.7440316,151.7989071,0.425564952,2.950357358,0.394168785,0.248983013,241.7496131,29.79255375,29.79255375,4.209947019,62.67584249,2.667589844,4.256169105,1.542357175,-274.2389654,30.21278755,2.274424853,-0.002139947,0,0,1,0,52978.30128,-,0,0,0,#DIV/0!,-1,RECT-493-20220727-10_13_53,10406.6,880.8138077,1680.3,0.475799674,0.5,1261.278001,63.04740031,300.0578308,0.050779765,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.475799674,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.08,1261.278001,0.840807157,0.161157814,6,0.5,0: Broadleaf,2,1658934833,1499.956,1572.31,26.359,20.3061,1455.26,22.636,600.174,101.102,0.10024,29.9825,29.8339,999.9,0,0,10008.8,0,1376.4,-73.6504,1539.85,1604.9,6.44315,1572.31,20.3061,2.70441,2.053,22.312,17.8591,1500.08,0.973006,0.0269938,0,880.389,4.99931,19053.4,13260,36.812,38.687,37.125,38.437,38.687,1454.72,40.36,0,132.9000001,0,880.8138077,-2.775760679,-227.7777774,19075.05,15,1658934874,10:14:33,1658934861,1658934874,14,0.713,0,44.696,3.723,1573,20,0.04,0.02,-73.7847825,1.269099062,0.153640458,1,6.4867125,-0.191247129,0.019675211,1,5,5,5-May,3.17647,2.79727,0.242304,0.254889,0.115978,0.107572,23382.4,18424.4,28979.6,24186.8,31952.7,31545.9,39729.4,39491.1,2.16202,1.8361,0.0962466,0,28.2652,999.9,58.6,34.3,31.4916,62.4401,41.1579,1,0.0905031,0.0295697,20.2604,5.22493,11.9081,4.9635,3.29147,9999,9999,9999,999.9,1.87729,1.87552,1.87424,1.87347,1.87493,1.86986,1.87402,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,44.696,3.723,19.24330411,0.027347142,-9.10E-06,1.18E-09,4.113265184,0,0,0,-12,1956,-1,21,1.6,10.5,3.17993,2.38892,1.42578,2.27783,1.54785,2.31445,37.4578,15.4454,18,635.589,410.801,28.6334,28.5459,30.0001,28.3096,28.2303,63.6642,35.2966,9.18054,28.6331,1572.22,20.1749,94.0877,100.444
15,1658934993,1786.1,20220727 10:16:32,10:16:32,none,Carlos,2,6,44,43.7,43.8,jo,30,LC-102 5A,5A,large,15,LCOR-577,1658934993,0.00691144,6.911439592,64.22074337,1999.067,1727.114905,174.7924702,202.3153514,0.489173587,2.948966653,0.448157082,0.283496194,241.7395991,29.61079253,29.61079253,4.16612697,62.46032786,2.65797433,4.255460099,1.50815264,-304.794486,58.63474182,4.412080903,-0.008064206,0,0,1,0,52938.75301,-,0,0,0,#DIV/0!,-1,RECT-494-20220727-10_16_33,10404.4,850.05076,1594.12,0.466758613,0.5,1261.219801,64.22074337,294.3426023,0.051712432,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.466758613,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.01,1261.219801,0.840807595,0.161158658,6,0.5,0: Broadleaf,2,1658934993,1999.067,2077.09,26.2633,19.5346,1951.74,22.0568,600.109,101.105,0.0998878,29.9796,29.7761,999.9,0,0,10000.6,0,1394.48,-77.9281,2053.08,2118.47,6.72875,2077.09,19.5346,2.65536,1.97505,22.0115,17.2457,1500.01,0.972991,0.027009,0,849.198,4.99931,18725.7,13259.3,37.187,39.062,37.5,38.5,38.875,1454.63,40.38,0,159.3000002,0,850.05076,-10.43884614,-147.9923074,18727.52,15,1658935031,10:17:11,1658935031,1658934874,15,-0.389,0,47.327,3.723,2056,20,0.06,0.02,-78.11316829,2.304395122,0.310202906,1,6.731523902,0.147734425,0.015081032,1,5,5,5-May,3.17625,2.79685,0.288197,0.2996,0.113867,0.104671,21962.8,17314,28977,24181.8,32028.8,31646.1,39724.9,39484.4,2.16175,1.83323,0.101101,0,28.128,999.9,57.2,34.7,31.4288,62.6501,41.278,1,0.098346,-0.618167,20.2593,5.22837,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87728,1.87556,1.87424,1.87347,1.87498,1.86993,1.87407,1.87912,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,47.327,4.2065,19.95672264,0.027347142,-9.10E-06,1.18E-09,1.827918443,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,2.2,2,3.97949,2.36328,1.42578,2.27905,1.54785,2.30347,37.6745,15.4192,18,636.293,409.845,29.1416,28.6078,30.0005,28.3957,28.3223,79.6695,36.7025,1.44514,29.1445,2077.53,19.6349,94.078,100.426
16,1658935703,2496.5,20220727 10:28:23,10:28:23,none,Carlos,3,16,37,37.3,37.1,jo,30,LC-102 13-15E,13-15E,large,12,LCOR-611,1658935703,0.005021478,5.021477529,30.58394763,410.068,290.728271,29.4218586,41.49910386,0.466143578,2.940731054,0.428644431,0.271020089,241.7332151,29.83688355,29.83688355,4.220695042,73.42500203,3.077903164,4.191900687,1.142791878,-221.447159,-18.8637342,-1.423160613,-0.000838787,0,0,1,0,52746.88412,-,0,0,0,#DIV/0!,-1,RECT-495-20220727-10_28_23,10417.5,897.8592,1428.68,0.371546322,0.5,1261.186201,30.58394763,234.2945474,0.025043049,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.371546322,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.97,1261.186201,0.840807617,0.1611587,6,0.5,0: Broadleaf,2,1658935703,410.068,442.7,30.4139,25.5468,380.952,26.0667,600.204,101.1,0.100542,29.7179,29.8566,999.9,0,0,9954.38,0,1470.72,-32.7466,422.813,454.306,4.86705,442.7,25.5468,3.07483,2.58277,24.4388,21.5577,1499.97,0.972991,0.027009,0,897.6,4.99931,20305.1,13258.9,37.75,39.812,38.187,39.375,39.437,1454.59,40.38,0,709.9000001,0,897.8592,0.487615388,-35.6615383,20339.188,15,1658935733,10:28:53,1658935733,1658935139,17,-0.47,0.234,29.116,4.347,439,28,0.18,0.06,-32.6664,0.15914216,0.06366698,1,4.868370732,-0.082309338,0.010440926,1,5,5,5-May,3.17517,2.79711,0.0969273,0.109274,0.12764,0.12578,27797.4,21975.9,28909,24135.7,31449.3,30827.5,39638.5,39410.1,2.14788,1.8138,0.071764,0,28.6873,999.9,60.5,35.9,35.5246,62.8001,41.1979,1,0.184924,0.892309,20.2571,5.22837,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87731,1.87561,1.87439,1.8736,1.875,1.86996,1.87409,1.87927,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,29.116,4.3472,19.83929175,0.027347142,-9.10E-06,1.18E-09,4.34719,0,0,0,-12,1956,-1,21,11.2,9.4,1.12427,2.4353,1.42578,2.28271,1.54785,2.28271,38.8951,15.2966,18,636.254,405.822,27.6678,29.6717,30.0005,29.3868,29.3071,22.5123,30.3247,45.468,27.6541,442.724,25.4982,93.8665,100.236
17,1658935933,2726,20220727 10:32:12,10:32:12,none,Carlos,3,16,37,37.3,37.1,jo,30,LC-102 13-15E,13-15E,large,12,LCOR-611,1658935933,0.00676862,6.768619995,29.80974432,401.233,275.2594314,27.85512042,40.60312656,0.436210199,2.950903664,0.403294371,0.254809043,241.7362661,29.76174087,29.76174087,4.202490316,59.78549811,2.560842703,4.283384405,1.641647613,-298.4961418,52.77926774,3.974077087,-0.006530854,0,0,1,0,52974.52757,-,0,0,0,#DIV/0!,-1,RECT-496-20220727-10_32_13,10417.5,875.7109231,1377.46,0.364256731,0.5,1261.210501,29.80974432,229.7022071,0.024428709,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.364256731,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500,1261.210501,0.840807,0.161157511,6,0.5,0: Broadleaf,2,1658935933,401.233,433.749,25.3058,18.7104,371.803,21.6988,600.176,101.096,0.0998801,30.0935,29.8812,999.9,0,0,10012.5,0,1480.63,-33.6065,410.868,442.02,7.39482,433.749,18.7104,2.63913,1.89155,21.911,16.5646,1500,0.973011,0.0269887,0,875.116,4.99931,19926.1,13259.3,38.062,40,38.437,39.625,39.812,1454.65,40.35,0,229.1000001,0,875.7109231,-5.739487185,-210.9094031,19917.48077,15,1658935970,10:32:49,1658935954,1658935970,18,0.413,-0.226,29.43,3.607,434,19,0.04,0.01,-33.52662195,-0.217994425,0.033208796,1,7.467482195,-0.497469826,0.052250179,1,5,5,5-May,3.17502,2.79694,0.0950189,0.107476,0.112242,0.101252,27854.7,22022.1,28908.1,24138.1,32011.6,31705.8,39635.1,39413.7,2.14755,1.78972,0.069391,0,28.7507,999.9,60.1,36.4,36.2747,61.7401,41.3101,1,0.196171,0.619243,20.2583,5.22777,11.9086,4.96375,3.292,9999,9999,9999,999.9,1.87736,1.87564,1.87439,1.87363,1.87502,1.86997,1.8741,1.87927,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,29.43,3.607,19.36964801,0.027347142,-9.10E-06,1.18E-09,2.062029785,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,3.3,13.2,1.09619,2.43896,1.42578,2.28149,1.54785,2.31812,39.5416,15.2703,18,637.999,393.935,28.4339,29.8076,30.0006,29.5784,29.5037,21.9818,45.6977,21.3758,28.3663,433.789,18.6485,93.8606,100.245
18,1658936051,2844,20220727 10:34:10,10:34:10,none,Carlos,3,16,37,37.3,37.1,jo,30,LC-102 13-15E,13-15E,large,12,LCOR-611,1658936051,0.007193863,7.193862902,21.61885717,300.513,221.2541655,22.39025449,30.41100958,0.513274263,2.953452344,0.46837723,0.296441628,241.7123261,29.48369193,29.48369193,4.135721533,62.07786017,2.633408664,4.242106054,1.502312868,-317.249354,70.25202752,5.273465231,-0.011535144,0,0,1,0,53077.61327,-,0,0,0,#DIV/0!,-1,RECT-497-20220727-10_34_11,10417,812.08544,1202.25,0.324528642,0.5,1261.084501,21.61885717,204.6290203,0.017936036,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.324528642,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.85,1261.084501,0.840807081,0.161157666,6,0.5,0: Broadleaf,2,1658936051,300.513,324.284,26.0226,19.0188,274.403,21.8297,600.245,101.097,0.0999851,29.9249,29.6854,999.9,0,0,10026.9,0,1496.68,-23.2548,309.072,330.571,7.00386,324.284,19.0188,2.63081,1.92274,21.8592,16.8221,1499.85,0.973006,0.0269937,0,809.162,4.99931,18801.1,13257.9,37.812,39.937,38.375,39.25,39.625,1454.5,40.35,0,117.7,0,812.08544,-20.3146154,-329.5230771,18786.976,15,1658936091,10:34:51,1658936091,1658935970,19,-0.932,-0.226,26.11,3.607,319,19,0.15,0.01,-23.01402,-1.628969606,0.164640184,1,6.98293275,0.043032608,0.013730203,1,5,5,5-May,3.17517,2.79718,0.0742861,0.0856626,0.112713,0.102423,28494.1,22562.7,28909.2,24140.5,31994.2,31666.3,39635.8,39417.5,2.14705,1.7886,0.0847057,0,28.3047,999.9,58.9,36.6,35.9376,61.9701,41.5385,1,0.192896,-1.03708,20.257,5.22747,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87744,1.8757,1.87439,1.87363,1.87512,1.87002,1.87421,1.87927,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,26.11,4.1929,19.78273841,0.027347142,-9.10E-06,1.18E-09,1.836111436,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,1.6,1.4,0.866699,2.45361,1.42578,2.28271,1.54785,2.30591,39.7171,15.244,18,637.875,393.431,29.5808,29.8018,29.9996,29.6026,29.5199,17.3501,44.3371,13.2092,29.6622,324.016,19.0905,93.863,100.255
19,1658936172,2965,20220727 10:36:11,10:36:11,none,Carlos,3,16,37,37.3,37.1,jo,30,LC-102 13-15E,13-15E,large,12,LCOR-611,1658936172,0.007160251,7.1602508,12.65366396,201.061,152.7028671,15.45246962,20.34597683,0.497299948,2.948432072,0.454965484,0.287856088,241.7187101,29.72237176,29.72237176,4.19297976,61.7468901,2.654283713,4.298651655,1.538696047,-315.7670603,68.84827641,5.188940157,-0.011133664,0,0,1,0,52892.37041,-,0,0,0,#DIV/0!,-1,RECT-498-20220727-10_36_12,10417.3,765.0835769,1061.54,0.279270139,0.5,1261.118101,12.65366396,176.0963135,0.010826634,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.279270139,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.89,1261.118101,0.84080706,0.161157625,6,0.5,0: Broadleaf,2,1658936172,201.061,215.151,26.2299,19.2591,177.695,22.0189,600.141,101.093,0.100055,30.1555,29.8847,999.9,0,0,9998.75,0,1505.15,-14.0264,206.542,219.376,6.97083,215.151,19.2591,2.65167,1.94696,21.9886,17.0195,1499.89,0.973006,0.0269937,0,764.128,4.99931,18236.1,13258.3,37.562,39.625,38.125,38.812,39.25,1454.54,40.35,0,120.7,0,765.0835769,-12.68058119,-59.44273506,18223.52692,15,1658936200,10:36:39,1658936200,1658935970,20,-0.326,-0.226,23.366,3.607,212,19,0.3,0.01,-13.865485,-1.175864916,0.123152628,1,7.03022475,-0.319263827,0.033934535,1,5,5,5-May,3.17514,2.797,0.0507805,0.0606046,0.113426,0.103356,29227.8,23189.3,28918.2,24148.3,31976.2,31642.1,39647.6,39430.1,2.14867,1.7904,0.108868,0,28.1101,999.9,57.7,36.8,35.5933,62.2901,41.0216,1,0.181646,0.926792,20.2555,5.22358,11.9081,4.9631,3.29125,9999,9999,9999,999.9,1.87744,1.8757,1.87439,1.87366,1.87507,1.87006,1.87423,1.87928,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,23.366,4.211,18.85088116,0.027347142,-9.10E-06,1.18E-09,1.836111436,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,1.3,3.4,0.623779,2.45239,1.42578,2.28394,1.54785,2.38159,39.7925,15.2265,18,637.949,393.711,29.5537,29.6289,30.0004,29.4916,29.4129,12.5229,42.6936,4.25208,29.4781,214.796,19.4712,93.8916,100.287
20,1658936282,3075,20220727 10:38:01,10:38:01,none,Carlos,3,16,37,37.3,37.1,jo,30,LC-102 13-15E,13-15E,large,12,LCOR-611,1658936282,0.007207566,7.207566295,3.519117425,101.4365,87.52475734,8.856722272,10.26446615,0.523508053,2.954981188,0.476911641,0.301909899,241.7107301,29.5767965,29.5767965,4.157975297,62.83542129,2.680348585,4.265665019,1.477626711,-317.8536736,70.81338411,5.317843939,-0.011715473,0,0,1,0,53104.74018,-,0,0,0,#DIV/0!,-1,RECT-499-20220727-10_38_02,10416.8,742.43144,957.59,0.224687559,0.5,1261.076101,3.519117425,141.6740556,0.003583541,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.224687559,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.84,1261.076101,0.840807086,0.161157677,6,0.5,0: Broadleaf,2,1658936282,101.4365,105.685,26.488,19.4742,80.2795,22.2542,600.244,101.091,0.100052,30.0213,29.7901,999.9,0,0,10036.2,0,1506.8,-4.74338,103.688,107.784,7.01383,105.685,19.4742,2.67769,1.96866,22.1488,17.1945,1499.84,0.973006,0.0269937,0,741.938,4.99931,17894.2,13257.9,37.562,39.5,38,38.875,39.312,1454.49,40.35,0,109.3000002,0,742.43144,-1.577923073,-130.8769232,17850.508,15,1658936309,10:38:29,1658936309,1658935970,21,0.434,-0.226,21.157,3.607,104,19,0.59,0.01,-4.47506075,-1.365283565,0.136085258,1,7.0772175,-0.405450507,0.040491167,1,5,5,5-May,3.1755,2.79733,0.0237938,0.0313044,0.114304,0.10419,30065.8,23917.5,28924.4,24152.7,31949,31617.3,39655.4,39437.7,2.15042,1.79142,0.0751987,0,28.5647,999.9,57,36.9,35.3578,61.5201,40.653,1,0.166489,0.0100763,20.2589,5.22328,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87744,1.87568,1.8744,1.87364,1.87509,1.87003,1.8742,1.87927,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,21.157,4.2338,18.5250199,0.027347142,-9.10E-06,1.18E-09,1.836111436,0.177652487,-0.005807236,0.000119788,-12,1956,-1,21,1.4,5.2,0.372314,2.47437,1.42578,2.28271,1.54785,2.43042,39.8428,15.2178,18,638.101,393.574,27.9541,29.5042,29.9994,29.3794,29.3069,7.48926,42.3976,0,28.2597,105.441,19.463,93.9107,100.306
