obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1658761393,1269.6,20220725 10:03:12,10:03:12,none,Carlos,12,50,37.7,39.2,38.4,JO,30,LC-102 13-15E,13-15E,small,11,LCOR-081,1658761393,0.006824793,6.82479287,41.63095895,799.209,630.4696057,63.63218326,80.66275217,0.474708735,2.937870622,0.43584583,0.275629703,241.7342321,29.81993979,29.81993979,4.216584108,62.54019799,2.690252143,4.301636755,1.526331965,-300.9733656,55.06467649,4.167281831,-0.007175157,0,0,1,0,52580.74482,-,0,0,0,#DIV/0!,-1,RECT-350-20220725-10_03_06,10406.7,883.3955769,1403.56,0.370603624,0.5,1261.194301,41.63095895,233.7015894,0.033802055,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.370603624,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.98,1261.194301,0.840807411,0.161158303,6,0.5,0: Broadleaf,2,1658761393,799.209,846.274,26.6551,20.0151,766.064,22.8556,600.26,100.828,0.100233,30.1676,30.0813,999.9,0,0,9965,0,1263.29,-48.0021,820.132,863.558,6.64002,846.274,20.0151,2.68758,2.01808,22.2094,17.5869,1499.98,0.972996,0.0270039,0,886.647,4.99931,20500.3,13259,38.562,40.312,38.875,39.875,40.125,1454.61,40.37,0,127.1000001,0,883.3955769,26.68133335,-803.4427353,20552.67308,15,1658761433,10:03:53,1658761433,1658760835,11,0.397,0.009,33.145,3.355,840,20,0.07,0.02,-47.72686098,-0.612221603,0.0879894,1,6.732512195,-0.386156864,0.041515739,1,5,5,5-May,3.17465,2.79689,0.159709,0.171412,0.115989,0.105783,25968.6,20493.2,29029.7,24199.2,32190,31596,40022.9,39474.6,2.14085,1.81485,0.0683032,0,28.9689,999.9,56.3,34.1,30.0019,62.3372,39.5312,1,0.23247,1.23868,20.2568,5.22642,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87729,1.87557,1.87426,1.87348,1.87497,1.8699,1.87409,1.87916,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,33.145,3.7995,17.8882301,0.024434451,-8.29E-06,1.04E-09,1.628525257,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.6,9.3,1.91162,2.40723,1.42578,2.28516,1.54785,2.41699,37.3618,15.5855,18,637.669,410.78,27.9436,30.2893,30.0001,30.0363,29.954,38.3042,33.3047,29.3227,27.9203,847.139,20.0686,94.5582,100.438
12,1658761526,1403.1,20220725 10:05:26,10:05:26,none,Carlos,12,50,37.7,39.2,38.4,JO,30,LC-102 13-15E,13-15E,small,11,LCOR-081,1658761526,0.006459385,6.459385029,44.86222547,998.952,794.3304082,80.1762953,100.8299188,0.423005149,2.944613013,0.391915016,0.247549517,241.7278481,29.74798386,29.74798386,4.199164845,60.82585398,2.591544269,4.260596605,1.607620575,-284.8588798,40.10280623,3.024440574,-0.003784911,0,0,1,0,52803.86482,-,0,0,0,#DIV/0!,-1,RECT-351-20220725-10_05_19,10407,894.735,1431.88,0.375132693,0.5,1261.160701,44.86222547,236.5513048,0.036365092,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.375132693,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.94,1261.160701,0.840807433,0.161158345,6,0.5,0: Broadleaf,2,1658761526,998.952,1050.26,25.6752,19.3825,963.597,22.3532,600.08,100.836,0.0996994,30.0006,29.8972,999.9,0,0,10002.5,0,1279.39,-51.5984,1025.44,1071.02,6.73148,1050.26,19.3825,2.63323,1.95446,21.8743,17.0801,1499.94,0.972996,0.0270039,0,896.935,4.99931,19295.6,13258.6,38.562,40.437,39,39.75,40.125,1454.57,40.37,0,133.1000001,0,894.735,8.348307714,-1440.738456,19200.23077,15,1658761567,10:06:06,1658761567,1658761564,12,-0.28,0.008,35.355,3.322,1051,20,0.08,0.01,-51.6110475,1.678713321,0.182800141,1,6.725597,0.181354897,0.018047235,1,5,5,5-May,3.17412,2.79668,0.185771,0.197178,0.114171,0.103403,25154.8,19851.1,29022,24194.9,32249.5,31676.4,40011.8,39467.8,2.1398,1.8103,0.0692941,0,28.7683,999.9,55.5,34.3,29.9053,62.4673,40.1482,1,0.241148,-0.718731,20.2586,5.21879,11.9081,4.9627,3.29078,9999,9999,9999,999.9,1.87729,1.87556,1.87436,1.87351,1.87499,1.86992,1.87409,1.8792,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,35.355,3.322,18.28511384,0.024434451,-8.29E-06,1.04E-09,1.628525257,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.6,11.5,2.28516,2.39746,1.42578,2.28638,1.54785,2.3999,37.5059,15.5592,18,638.122,409.04,29.531,30.4079,30.0003,30.1576,30.0741,45.7533,34.1789,24.7435,29.566,1050.77,19.6714,94.5323,100.42
13,1658761688,1564.6,20220725 10:08:07,10:08:07,none,Carlos,12,50,37.7,39.2,38.4,JO,30,LC-102 13-15E,13-15E,small,11,LCOR-081,1658761688,0.006918919,6.918918775,45.77091924,1199.224,1011.671622,102.108812,121.0386209,0.491677988,2.946389116,0.450226494,0.284824023,241.7150801,29.79716692,29.79716692,4.211064398,63.07116114,2.713201203,4.301809502,1.497863195,-305.124318,58.95290446,4.448157066,-0.008176366,0,0,1,0,52825.66601,-,0,0,0,#DIV/0!,-1,RECT-352-20220725-10_08_01,10406.3,886.2442,1433.13,0.381602367,0.5,1261.093501,45.77091924,240.6181323,0.03708759,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.381602367,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.86,1261.093501,0.840807476,0.161158428,6,0.5,0: Broadleaf,2,1658761688,1199.224,1253.28,26.8818,20.1504,1162.29,23.0583,600.136,100.831,0.099786,30.1683,30.1272,999.9,0,0,10013.1,0,1287.31,-54.1575,1232.25,1279.06,6.73144,1253.28,20.1504,2.71052,2.03178,22.349,17.6942,1499.86,0.972996,0.0270039,0,892.722,4.99931,19778.8,13258,38.75,40.5,39.062,40.125,40.375,1454.49,40.37,0,160.9000001,0,886.2442,43.75723068,1618.253842,19587.916,15,1658761721,10:08:40,1658761721,1658761564,13,-0.315,0.008,36.934,3.322,1244,20,0.06,0.01,-53.45182195,0.950755401,0.365610032,1,6.673310976,1.328949199,0.139958628,0,3,5,5-Mar,3.17414,2.79686,0.209399,0.220413,0.116654,0.106233,24418.1,19272.1,29015.9,24191.1,32152.9,31571.8,40004.2,39462,2.13882,1.8098,0.0439733,0,29.4113,999.9,54.8,34.5,29.8563,61.9973,38.9183,1,0.250401,1.43836,20.2551,5.22298,11.9084,4.9636,3.29178,9999,9999,9999,999.9,1.87729,1.87557,1.87436,1.87356,1.875,1.86993,1.87411,1.87925,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,36.934,3.8235,18.00457052,0.024434451,-8.29E-06,1.04E-09,1.636779659,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,2,2.1,2.64771,2.39746,1.42578,2.2876,1.54785,2.31079,37.5059,15.5155,18,638.371,409.418,27.9788,30.5063,30.0007,30.2537,30.1724,53.0227,32.4527,20.5607,27.7101,1253.8,20.2573,94.5137,100.405
14,1658761842,1718.6,20220725 10:10:41,10:10:41,none,Carlos,12,50,37.7,39.2,38.4,JO,30,LC-102 13-15E,13-15E,small,11,LCOR-081,1658761842,0.006468098,6.468097604,43.58133645,1500.561,1302.630367,131.4625068,151.4378259,0.456799791,2.945564378,0.420780813,0.265987095,241.7422121,29.71338837,29.71338837,4.190812237,63.31101399,2.692395544,4.252649538,1.498416693,-285.2431044,40.44852958,3.048515574,-0.003847121,0,0,1,0,52836.60303,-,0,0,0,#DIV/0!,-1,RECT-353-20220725-10_10_35,10406,884.7971154,1361.91,0.350326295,0.5,1261.236301,43.58133645,220.9221202,0.035347331,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.350326295,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.03,1261.236301,0.840807384,0.161158252,6,0.5,0: Broadleaf,2,1658761842,1500.561,1553.83,26.6783,20.3849,1461.69,22.8694,600.204,100.821,0.0998062,29.9681,29.9664,999.9,0,0,10009.4,0,1299.84,-53.2067,1541.76,1586.17,6.29336,1553.83,20.3849,2.68973,2.05523,22.2225,17.8764,1500.03,0.972996,0.0270039,0,871.974,4.99931,19983.1,13259.5,38.812,40.75,39.25,40.187,40.562,1454.66,40.37,0,153.5,0,884.7971154,-92.68864954,-816.4239454,19728.74615,15,1658761881,10:11:21,1658761881,1658761564,14,-0.34,0.008,38.871,3.322,1541,20,0.1,0.01,-55.8622675,10.07321088,1.221019773,0,6.31058425,0.003206341,0.005414734,1,3,5,5-Mar,3.17407,2.79685,0.241273,0.251341,0.115929,0.107048,23422.7,18500.1,29005.9,24184.4,32169.9,31535.6,39990.1,39451.4,2.1365,1.8073,0.0345334,0,29.4041,999.9,54.2,34.6,29.6982,62.1373,39.387,1,0.266194,1.4907,20.2549,5.22418,11.9081,4.9637,3.292,9999,9999,9999,999.9,1.87729,1.87556,1.87437,1.87351,1.875,1.86993,1.87409,1.87923,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,38.871,3.8089,17.68970264,0.024434451,-8.29E-06,1.04E-09,1.636779659,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,2,4.6,3.16162,2.38281,1.42578,2.28638,1.54785,2.31567,37.53,15.4892,18,638.263,409.094,27.3239,30.6795,30.0003,30.4151,30.333,63.3012,31.0965,15.3024,27.3314,1553.49,20.4845,94.4806,100.378
15,1658762002,1879.1,20220725 10:13:22,10:13:22,none,Carlos,12,50,37.7,39.2,38.4,JO,30,LC-102 13-15E,13-15E,small,11,LCOR-081,1658762002,0.006357704,6.357704458,42.95641507,2001.565,1789.480245,180.6040169,202.0087565,0.444581893,2.949269766,0.410426113,0.259366062,241.7272691,29.82238353,29.82238353,4.217176798,63.37147564,2.70742489,4.272308421,1.509751907,-280.3747666,35.93685203,2.707614586,-0.003030932,0,0,1,0,52929.44057,-,0,0,0,#DIV/0!,-1,RECT-354-20220725-10_13_15,10404.7,883.43876,1319.91,0.330682577,0.5,1261.160401,42.95641507,208.5218855,0.034853945,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.330682577,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.94,1261.160401,0.840807233,0.161157959,6,0.5,0: Broadleaf,2,1658762002,2001.565,2057.24,26.826,20.6396,1959.35,23.0065,600.073,100.826,0.0994041,30.0484,30.0549,999.9,0,0,10030,0,1311.41,-56.6687,2055.72,2100.59,6.18644,2057.24,20.6396,2.70475,2.081,22.314,18.0745,1499.94,0.973001,0.0269989,0,868.943,4.99931,19214.2,13258.7,38.937,40.75,39.312,40.25,40.437,1454.58,40.36,0,160.1000001,0,883.43876,-80.87030767,643.8769229,19779.116,15,1658762043,10:14:02,1658762043,1658761564,15,0.842,0.008,42.215,3.322,2042,20,0.06,0.01,-60.09626585,10.57838049,1.610449967,0,6.181602927,0.049968084,0.0053882,1,3,5,5-Mar,3.17371,2.79663,0.28695,0.296072,0.116399,0.107966,22006.8,17389.5,29003.3,24181.4,32150.8,31502.1,39985.4,39448.3,2.13525,1.80907,0.0467002,0,29.2946,999.9,53.2,34.7,29.3118,61.8173,39.0865,1,0.270531,1.46941,20.2551,5.22657,11.9081,4.9637,3.292,9999,9999,9999,999.9,1.87729,1.87558,1.8743,1.87349,1.875,1.86993,1.87408,1.87917,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,42.215,3.8195,17.34986047,0.024434451,-8.29E-06,1.04E-09,1.636779659,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,2,7.3,3.96606,2.35596,1.42578,2.2876,1.54785,2.41211,37.5059,15.4717,18,638.172,410.64,27.6346,30.7391,30.0005,30.4989,30.4151,79.4028,29.3025,10.9763,27.5746,2057.02,20.708,94.4707,100.368
16,1658762641,2517.5,20220725 10:24:00,10:24:00,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658762641,0.006245169,6.245168686,25.43441304,409.739,296.8895135,29.96356189,41.35289165,0.418254257,2.943211014,0.387818294,0.244936163,241.7607851,29.36175922,29.36175922,4.106734368,61.02930843,2.53498265,4.153713544,1.571751718,-275.4119391,31.2970611,2.351791901,-0.002300979,0,0,1,0,52840.28219,-,0,0,0,#DIV/0!,-1,RECT-355-20220725-10_23_54,10441.1,802.514,1157.99,0.306976744,0.5,1261.336801,25.43441304,193.6005322,0.020957458,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.306976744,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.15,1261.336801,0.84080712,0.161157741,6,0.5,0: Broadleaf,2,1658762641,409.739,437.724,25.1175,19.031,383.085,21.8195,600.178,100.825,0.0999587,29.559,29.894,999.9,0,0,9995.62,0,1450.32,-27.8067,420.664,446.216,6.51708,437.724,19.031,2.57587,1.91879,21.514,16.7897,1500.15,0.973006,0.0269936,0,802.083,4.99931,19856.7,13260.6,38.937,40.5,39.187,40.187,40.5,1454.79,40.36,0,638.3000002,0,802.514,0.014085488,550.8512861,19863.70769,15,1658762677,10:24:37,1658762671,1658762677,16,-0.691,0.014,26.654,3.298,438,19,0.1,0.01,-27.647745,-0.091879925,0.046830567,1,6.5131285,-0.040725253,0.006659607,1,5,5,5-May,3.17376,2.79688,0.0967299,0.107641,0.112095,0.101939,27877.8,22048.5,28992.6,24176.1,32289.3,31702.8,39968.9,39439.1,2.1326,1.79688,0.0134744,0,29.6747,999.9,51,34.8,28.2559,61.9173,39.6274,1,0.281217,1.15803,20.2583,5.22642,11.9081,4.96375,3.292,9999,9999,9999,999.9,1.87729,1.87551,1.87426,1.87347,1.87499,1.86991,1.87409,1.87913,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,26.654,3.298,18.63041171,0.024434451,-8.29E-06,1.04E-09,1.636779659,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,10,17.9,1.1145,2.41699,1.42578,2.2876,1.54785,2.37793,37.1941,15.3754,18,638.09,405.106,27.0525,30.9049,30,30.6878,30.6102,22.3205,32.1754,0,27.1174,437.643,19.1081,94.4334,100.345
17,1658762874,2751,20220725 10:27:54,10:27:54,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658762874,0.006675673,6.675673008,25.15697362,400.037,301.3929817,30.41909637,40.37507439,0.480421825,2.945598508,0.440754901,0.278762288,241.7139221,29.37416489,29.37416489,4.109675461,62.91678028,2.632070071,4.183415075,1.47760539,-294.3971797,48.99633476,3.681289347,-0.005633485,0,0,1,0,52887.57903,-,0,0,0,#DIV/0!,-1,RECT-356-20220725-10_27_47,10440.8,789.64656,1137.1,0.305561024,0.5,1261.092901,25.15697362,192.6704188,0.020741512,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.305561024,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1499.86,1261.092901,0.840807076,0.161157656,6,0.5,0: Broadleaf,2,1658762874,400.037,427.865,26.0786,19.5769,374.093,22.2937,599.989,100.829,0.0993501,29.6827,30.0449,999.9,0,0,10008.8,0,1467.67,-27.8281,410.748,436.408,6.50174,427.865,19.5769,2.62947,1.97391,21.8509,17.2366,1499.86,0.973006,0.0269941,0,789.319,4.99931,19641.5,13258,38.875,40.5,39.187,40.125,40.437,1454.51,40.35,0,233.1000001,0,789.64656,-4.377769232,-126.7307633,19598.232,15,1658762829,10:27:09,1658762816,1658762829,17,-0.03,0.007,26.461,3.333,429,19,0.11,0.01,-27.63691,-2.169964728,0.224965742,1,6.53980575,-0.12770848,0.031945469,1,5,5,5-May,3.17329,2.79638,0.094952,0.105804,0.113796,0.103983,27928.6,22090.7,28988.5,24172.8,32221.4,31625.9,39962.4,39433.9,2.13147,1.79885,0.0172779,0,29.7637,999.9,50.5,34.8,27.9768,62.5773,39.8758,1,0.291115,2.73859,20.2398,5.22687,11.9107,4.96375,3.292,9999,9999,9999,999.9,1.87729,1.87548,1.87426,1.87347,1.87495,1.8699,1.87408,1.87915,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,25.944,3.7849,17.90898159,0.024434451,-8.29E-06,1.04E-09,1.657174903,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1,0.8,1.09497,2.43408,1.42578,2.2876,1.54785,2.2937,37.1225,15.3141,18,637.723,406.505,25.8898,30.9351,30.0002,30.7357,30.6552,21.9354,30.3888,0,25.8671,427.919,19.5323,94.4189,100.332
18,1658762996,2873,20220725 10:29:56,10:29:56,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658762996,0.002424395,2.424395367,17.92082342,299.899,161.9849882,16.34866522,30.26791807,0.222069976,2.945774528,0.213171085,0.134001744,241.7411951,30.20839409,30.20839409,4.311714075,77.82596971,3.206623605,4.120248828,1.10509047,-106.9158357,-125.4133692,-9.448920173,-0.036929961,0,0,1,0,52938.78339,-,0,0,0,#DIV/0!,-1,RECT-357-20220725-10_29_49,10439.3,734.1996923,1012.68,0.274993391,0.5,1261.228201,17.92082342,173.4147102,0.015001903,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.274993391,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.02,1261.228201,0.84080759,0.161158648,6,0.5,0: Broadleaf,2,1658762996,299.899,318.54,31.7717,29.4252,276.217,27.7457,600.222,100.827,0.100039,29.4187,30.0068,999.9,0,0,10010,0,1475.07,-18.2748,310.048,328.197,2.12908,318.54,29.4252,3.18154,2.96687,25.0098,23.8431,1500.02,0.972991,0.0270089,0,733.519,4.99931,18614.9,13259.4,39,40.625,39.312,40.125,40.5,1454.64,40.38,0,121.9000001,0,734.1996923,-4.417709394,223.6923111,18556.33077,15,1658763019,10:30:19,1658763017,1658763019,18,-0.736,0.218,23.682,4.026,318,30,0.17,0.04,-18.3529675,0.184373358,0.053733683,1,2.47369975,-1.938355835,0.186684034,0,4,5,5-Apr,3.17381,2.79708,0.0742918,0.0840187,0.132486,0.137669,28556.5,22619.6,28978.7,24162.8,31523,30412,39951.2,39417.5,2.1284,1.81835,0.0141785,0,29.776,999.9,54.6,34.8,30.2499,62.2873,38.4495,1,0.294949,2.69166,20.2414,5.22343,11.9093,4.9637,3.292,9999,9999,9999,999.9,1.87729,1.87556,1.87425,1.87347,1.87495,1.86992,1.87409,1.87913,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,23.682,4.026,17.90898159,0.024434451,-8.29E-06,1.04E-09,3.808650729,0,0,0,-13,1890,0,23,3,2.8,0.86792,2.42188,1.42578,2.28638,1.54785,2.37061,37.0986,15.3053,18,635.826,417.804,25.5243,30.9805,30.0004,30.7785,30.6976,17.3974,0,44.1365,25.5164,318.633,33.0387,94.3901,100.29
19,1658763140,3017,20220725 10:32:20,10:32:20,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763140,0.006532802,6.532801969,10.43477275,200.366,152.4645182,15.38748879,20.22194813,0.412713979,2.944209958,0.383057643,0.241897709,241.7380031,29.36057633,29.36057633,4.10645403,58.52116338,2.441074131,4.171267265,1.665379899,-288.0965668,43.1143485,3.239850171,-0.004365093,0,0,1,0,52856.31164,-,0,0,0,#DIV/0!,-1,RECT-358-20220725-10_32_13,10439.1,697.2614231,898.84,0.22426525,0.5,1261.211401,10.43477275,141.4229448,0.0090665,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.22426525,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500,1261.211401,0.8408076,0.161158669,6,0.5,0: Broadleaf,2,1658763140,200.366,212.109,24.187,17.8126,178.912,20.98,600.037,100.826,0.0990478,29.6322,30.0383,999.9,0,0,10001.2,0,1484.24,-11.912,205.306,215.956,7.07146,212.109,17.8126,2.50895,1.79597,21.0847,15.7517,1500,0.972991,0.0270089,0,696.666,4.99931,17586.4,13259.2,39,40.625,39.312,40.062,40.437,1454.62,40.38,0,143.7,0,697.2614231,-6.233264962,-582.717949,17794.06538,15,1658763180,10:32:59,1658763163,1658763180,19,-0.082,-0.235,21.454,3.207,212,18,0.19,0.01,-11.995195,0.125592495,0.030793173,1,7.21533575,-0.425906454,0.048614171,1,4,5,5-Apr,3.17333,2.79602,0.0507672,0.0594671,0.109011,0.0972576,29286.8,23233.6,28982.9,24170.5,32390.5,31860.5,39955.6,39430.1,2.13178,1.79258,0.015147,0,29.7917,999.9,54.6,34.7,30.083,62.6174,39.1627,1,0.297401,4.42507,20.1994,5.22268,11.9099,4.9633,3.29125,9999,9999,9999,999.9,1.87728,1.87553,1.87425,1.87347,1.87489,1.86982,1.87408,1.87913,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,21.454,3.207,17.17261469,0.024434451,-8.29E-06,1.04E-09,1.874984174,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,2.1,2,0.621338,2.44873,1.42578,2.28516,1.54785,2.29614,37.0986,15.2615,18,638.409,403.304,27.0585,30.9832,30.0059,30.7809,30.7002,12.4606,40.1261,27.7028,26.5817,211.996,17.9134,94.4019,100.322
20,1658763259,3135.5,20220725 10:34:18,10:34:18,none,Carlos,7,53,33,35,34,JO,30,LC-102 8-9D,8-9D,small,10,LCOR-097,1658763259,0.006908395,6.908394753,2.676585608,101.4249,89.66306124,9.04883908,10.23584948,0.489523543,2.948866433,0.448449697,0.283683632,241.7731151,29.27187564,29.27187564,4.085479833,61.8761929,2.582151373,4.173093482,1.50332846,-304.6602086,58.49235223,4.386733662,-0.008007649,0,0,1,0,52989.17665,-,0,0,0,#DIV/0!,-1,RECT-359-20220725-10_34_12,10438.9,687.6306923,842.71,0.184024525,0.5,1261.396201,2.676585608,116.0639185,0.002914695,-1,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.184024525,#DIV/0!,#DIV/0!,#DIV/0!,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1500.22,1261.396201,0.840807482,0.16115844,6,0.5,0: Broadleaf,2,1658763259,101.4249,104.802,25.586,18.8547,82.0299,21.852,600.03,100.822,0.0984789,29.6398,30.0005,999.9,0,0,10028.1,0,1491.3,-3.73257,103.723,106.816,6.73136,104.802,18.8547,2.57962,1.90096,21.5378,16.6427,1500.22,0.972996,0.0270038,0,687.53,4.99931,17368.2,13261.2,39,40.625,39.312,40.062,40.5,1454.84,40.38,0,118.3000002,0,687.6306923,-1.01675213,-2348.553843,17320.94615,15,1658763275,10:34:34,1658763275,1658763180,20,0.285,-0.235,19.395,3.207,104,18,0.6,0.01,-3.579674634,-1.015287596,0.104660901,1,6.685965122,0.173487805,0.026622036,1,5,5,5-May,3.17336,2.79568,0.0241325,0.0308345,0.112188,0.101251,30109.7,23941.2,28984,24170.8,32273.4,31717.8,39956.7,39430.7,2.13185,1.79415,0.0188202,0,29.6941,999.9,54,34.7,29.7544,61.6773,39.0184,1,0.288974,1.63201,20.2547,5.22583,11.9081,4.96365,3.292,9999,9999,9999,999.9,1.87729,1.87555,1.87425,1.87347,1.87497,1.86991,1.87408,1.87914,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,19.395,3.734,17.09025088,0.024434451,-8.29E-06,1.04E-09,1.639864128,0.156463353,-0.004618393,8.44E-05,-13,1890,0,23,1.6,1.3,0.372314,2.45605,1.42578,2.28394,1.54785,2.40845,37.0509,15.2703,18,638.361,404.11,26.8069,30.9562,29.9999,30.7705,30.6896,7.48385,36.1051,23.6843,26.8061,104.463,18.9646,94.4049,100.324
