obs,time,elapsed,date,hhmmss,averaging,instrument,row,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID,Duration,Fo,F1,F2,Fmax,T@HIR,T@F1,T@F2,T@Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,1657767574,1062.6,20220713 21:59:33,9:59:33,none,Carlos,12,19,32.7,32.5,32.6,CH,25,LC-102 7,7,large,12,LCOR-383,1657767574,0.003643819,3.643818986,20.68775996,776.425,642.737981,65.15684373,78.70921571,0.296700753,2.154094581,0.275723768,0.174088304,241.755543,26.06736612,26.06736612,3.387732599,63.88311935,2.084186173,3.262499068,1.303546426,-160.6924173,-73.78605038,-7.300347855,-0.023272503,0,0,1,0,32022.60639,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2735,20.68775996,#DIV/0!,0.016402279,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.07,1261.2735,0.840809762,0.161162841,6,0.5,0: Broadleaf,2,1657767574,776.425,799.932,20.5594,16.992,764.206,18.8699,600.253,101.274,0.0998812,25.432,24.638,999.9,0,0,6021.25,0,178.275,-23.9241,792.297,813.759,3.56742,799.932,16.992,2.08213,1.72084,18.0831,15.0857,1500.07,0.973006,0.0269938,0,2.4483,0,18058.5,13304.2,40.437,40.875,40.75,39.062,39.687,1459.58,40.49,0,1657767576,0,2.372965385,-0.413473498,-1117.76752,17973.41923,15,1657767593,21:59:53,1657767593,1657696037,9,0.319,0.003,12.219,1.349,800,19,0.12,0.02,-22.9618,-7.139466417,0.696373508,0,3.6035495,-0.252105816,0.028966395,1,1,2,2-Jan,3.18079,2.76922,0.161906,0.167664,0.102965,0.0957801,26564.9,20721.7,29742.7,24333.6,34550.5,32129.5,42335.9,39697.4,2.2021,1.94005,0.127882,0,22.5348,999.9,58.1,29.4,23.6134,36.7419,39.2348,1,-0.180874,-0.774085,20.2672,5.22852,11.908,4.9653,3.292,9999,9999,9999,999.7,1.87682,1.87508,1.87367,1.87286,1.87447,1.86935,1.87363,1.87868,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,12.219,1.6895,6.581326291,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1192.3,1.83228,2.40723,1.42578,2.28271,1.54785,2.38525,32.3328,15.6205,18,628.102,444.186,24.9992,24.9864,30.0002,24.8871,24.8272,36.6989,32.5021,96.9548,25,800,17.0062,98.702,101.001
12,1657767669,1158.1,20220713 22:01:09,10:01:09,none,Carlos,12,19,32.7,32.5,32.6,CH,25,LC-102 7,7,large,12,LCOR-383,1657767669,0.003528429,3.528428596,20.51728106,976.031,832.7640734,84.42051417,98.94403649,0.281161922,2.150720196,0.262222013,0.165483994,241.724202,26.73658442,26.73658442,3.524158831,64.92290031,2.198586284,3.386457279,1.325572547,-155.6037011,-78.33376186,-7.813164403,-0.026425344,0,0,1,0,31868.1262,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1058,20.51728106,#DIV/0!,0.016269278,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.87,1261.1058,0.84081007,0.161163435,6,0.5,0: Broadleaf,2,1657767669,976.031,999.981,21.6879,18.2376,963.299,19.9424,600.279,101.274,0.0998667,26.061,25.2988,999.9,0,0,6006.25,0,184.321,-23.8214,997.799,1018.56,3.45029,999.981,18.2376,2.19642,1.84699,18.9362,16.1903,1499.87,0.972996,0.027004,0,1.8949,0,17929,13302.4,41.312,41.25,41.375,40.687,40.687,1459.37,40.5,0,1657767671,0,2.3455,0.063215383,1302.215387,17818.764,15,1657767688,22:01:28,1657767688,1657696037,10,-0.208,0.003,12.732,1.349,1000,19,0.15,0.02,-23.19908,-3.35484878,0.326316102,0,3.41705175,0.054863752,0.019420747,1,1,2,2-Jan,3.18075,2.76913,0.188552,0.193976,0.107073,0.100686,25717.4,20062.9,29738.8,24328.6,34384.6,31946.8,42330.2,39689.6,2.20073,1.94193,0.132468,0,23.1225,999.9,58.2,29.4,23.6524,36.9219,38.8421,1,-0.173991,-0.651468,20.2678,5.22897,11.9081,4.9656,3.292,9999,9999,9999,999.7,1.87681,1.8751,1.87375,1.87286,1.87442,1.86935,1.87363,1.87866,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,12.732,1.7455,6.900643706,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1193.9,2.20703,2.42065,1.42578,2.28271,1.54785,2.25098,32.4212,15.5943,18,628.163,446.127,25.0018,25.0768,30.0008,24.9831,24.932,44.193,27.2838,96.3261,25,1000,18.2869,98.6887,100.981
13,1657767764,1253.1,20220713 22:02:44,10:02:44,none,Carlos,12,19,32.7,32.5,32.6,CH,25,LC-102 7,7,large,12,LCOR-383,1657767764,0.003704812,3.704812165,20.6389522,1175.105,1035.801387,105.0024732,119.1241225,0.303024068,2.152113169,0.281160149,0.17755784,241.725798,26.4563373,26.4563373,3.46645508,64.8488867,2.167794343,3.342839721,1.298660737,-163.3822165,-71.27831677,-7.087081008,-0.021816247,0,0,1,0,31927.49995,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.1142,20.6389522,#DIV/0!,0.016365649,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.88,1261.1142,0.840810065,0.161163425,6,0.5,0: Broadleaf,2,1657767764,1175.105,1200.09,21.3843,17.7598,1161.87,19.654,600.18,101.273,0.100173,25.842,25.0358,999.9,0,0,6012.5,0,221.257,-24.9695,1200.8,1221.79,3.62447,1200.09,17.7598,2.16566,1.79859,18.7105,15.7746,1499.88,0.972996,0.027004,0,2.2198,0,18369.3,13302.5,41.875,41.625,41.875,40.812,41.125,1459.38,40.5,0,1657767766,0,2.356016,-0.784207701,18.60000006,18346.66,15,1657767795,22:03:15,1657767795,1657696037,11,-0.081,0.003,13.235,1.349,1200,19,0.16,0.02,-24.30888293,-4.491194425,0.448040133,0,3.626212683,-0.024306899,0.015305076,1,1,2,2-Jan,3.18037,2.76947,0.21243,0.217682,0.105941,0.098785,24954.9,19469.2,29731.6,24323.6,34421,32010.6,42318.4,39682.3,2.19968,1.93885,0.126474,0,22.9573,999.9,58.3,29.5,23.83,37.2219,39.5994,1,-0.163933,-0.685877,20.2673,5.22403,11.9081,4.96335,3.29122,9999,9999,9999,999.8,1.87681,1.87514,1.87376,1.87287,1.8745,1.86936,1.87363,1.87867,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,13.235,1.7303,6.6933997,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1195.5,2.56714,2.39746,1.42578,2.28271,1.54785,2.3584,32.5318,15.5855,18,628.695,445.23,25.0002,25.2045,30,25.1,25.0417,51.39,29.7398,95.1227,25,1200,17.7736,98.6627,100.961
14,1657767871,1360.1,20220713 22:04:31,10:04:31,none,Carlos,12,19,32.7,32.5,32.6,CH,25,LC-102 7,7,large,12,LCOR-383,1657767871,0.003368538,3.368537842,21.28253095,1473.747,1313.289172,133.1328912,149.3990837,0.274655104,2.155218764,0.256586546,0.16189082,241.755105,26.65853983,26.65853983,3.508005569,65.91302869,2.214709703,3.360048457,1.293295865,-148.5525188,-84.8016622,-8.431740579,-0.03081662,0,0,1,0,31998.44435,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.2657,21.28253095,#DIV/0!,0.016873947,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.06,1261.2657,0.840810168,0.161163623,6,0.5,0: Broadleaf,2,1657767871,1473.747,1499.98,21.847,18.5538,1459.77,20.0934,600.318,101.274,0.0996304,25.9287,25.2251,999.9,0,0,6026.25,0,192.583,-26.2903,1506.6,1528.33,3.29313,1499.98,18.5538,2.21252,1.87901,19.0533,16.4601,1500.06,0.972996,0.0270039,0,2.6311,0,17890.4,13304.1,39.187,39.125,39.437,38.187,39,1459.55,40.51,0,1657767873,0,2.351396,-0.23297693,-1182.053841,17985.804,15,1657767895,22:04:55,1657767895,1657696037,12,-0.002,0.003,13.977,1.349,1500,19,0.1,0.02,-25.25187561,-5.12978885,0.511765431,0,3.448002439,-0.439761742,0.047741705,1,1,2,2-Jan,3.18061,2.76899,0.244615,0.249665,0.107596,0.101868,23933.3,18673.1,29727.9,24322.3,34353.1,31898.4,42313.6,39679.8,2.19807,1.94033,0.121258,0,23.233,999.9,58.5,29.5,23.9124,37.1019,38.6819,1,-0.160676,-0.649188,20.2654,5.22418,11.9081,4.96465,3.29125,9999,9999,9999,999.8,1.87683,1.87515,1.87378,1.87288,1.87451,1.86938,1.87363,1.87866,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,13.977,1.7536,6.613077533,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1197.2,3.0896,2.40356,1.42578,2.28149,1.54785,2.24854,32.7091,15.5592,18,628.453,446.783,24.9975,25.2783,30.0003,25.1838,25.1272,61.8539,26.1384,94.1967,25,1500,18.6029,98.6511,100.955
15,1657767971,1460.1,20220713 22:06:11,10:06:11,none,Carlos,12,19,32.7,32.5,32.6,CH,25,LC-102 7,7,large,12,LCOR-383,1657767971,0.003729181,3.729181305,19.52273782,1973.15,1824.029124,184.9055989,200.0222901,0.304556902,2.151818588,0.282477076,0.178398379,241.763523,26.38201784,26.38201784,3.451291577,64.56915427,2.149979852,3.329732093,1.301311725,-164.4568956,-70.33823154,-6.989636478,-0.021240591,0,0,1,0,31927.00158,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.3155,19.52273782,#DIV/0!,0.015478077,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.12,1261.3155,0.840809735,0.161162789,6,0.5,0: Broadleaf,2,1657767971,1973.15,2000.02,21.2088,17.5602,1957.94,19.4873,600.245,101.272,0.100065,25.7757,25.1527,999.9,0,0,6011.25,0,183.784,-26.8105,2015.97,2035.77,3.64858,2000.02,17.5602,2.14786,1.77836,18.5786,15.5979,1500.12,0.973011,0.0269887,0,1.9577,0,17650,13304.7,38,38.625,38.437,37,37.937,1459.63,40.49,0,1657767973,0,2.269773077,0.36263589,-1057.473505,17767.55,15,1657768004,22:06:43,1657768004,1657696037,13,-0.154,0.003,15.21,1.349,2000,19,0.11,0.02,-27.3579175,3.171754221,0.320362711,0,3.670676,-0.089481051,0.011140759,1,1,2,2-Jan,3.18035,2.76935,0.290794,0.295394,0.10526,0.0979577,22466.7,17537,29720.1,24322.3,34437.4,32042.3,42301.4,39680.9,2.1976,1.93827,0.120662,0,23.1702,999.9,58.4,29.6,24.0105,37.0419,39.1066,1,-0.155968,-0.624668,20.2679,5.22837,11.9081,4.9637,3.292,9999,9999,9999,999.8,1.87683,1.87515,1.87378,1.8729,1.8745,1.86942,1.87363,1.87867,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,15.21,1.7215,6.609483641,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1198.9,3.89648,2.36694,1.42578,2.28149,1.54785,2.26929,32.8647,15.5417,18,628.907,446.189,24.9995,25.3411,30.0004,25.2562,25.2014,77.9974,30.7805,92.7709,25,2000,17.6829,98.6236,100.957
16,1657768808,2297,20220713 22:20:08,10:20:08,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657768808,0.003203885,3.203885278,16.55884067,392.148,276.997384,28.07598395,39.74745463,0.25900454,2.142201568,0.242780186,0.153110542,241.7150801,27.04579672,27.04579672,3.588798063,66.85012235,2.289998208,3.425570705,1.298799855,-141.2913408,-91.29475894,-9.165216054,-0.036235678,0,0,1,0,31628.24195,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.093501,16.55884067,#DIV/0!,0.013130542,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.86,1261.093501,0.840807476,0.161158428,6,0.5,0: Broadleaf,2,1657768808,392.148,409.953,22.5931,19.4634,382.576,20.8015,600.345,101.258,0.1003,26.2553,26.2034,999.9,0,0,5969.38,0,1486.75,-17.677,401.344,418.09,3.12973,409.953,19.4634,2.28774,1.97083,19.5903,17.2119,1499.86,0.972996,0.0270037,0,763.947,4.99931,19376,13258,37.25,38.312,37.625,37.75,38.625,1454.49,40.37,0,645.5999999,0,763.80964,0.686999987,-357.3000026,19393.536,15,1657768836,22:20:36,1657768836,1657696037,14,-0.245,0.003,9.572,1.349,410,19,0.11,0.02,-17.7296775,-0.036627017,0.029921735,1,3.13414175,0.036909906,0.007188294,1,2,2,2-Feb,3.18075,2.76937,0.0983958,0.104269,0.110234,0.105323,28557.8,22292.9,29724.5,24328.2,34231.3,31778,42299.4,39692.2,2.19712,1.93385,0.133902,0,24.0068,999.9,59.4,30,24.9925,34.0719,39.0064,1,-0.17126,-0.500594,20.2638,5.22792,11.9075,4.96415,3.292,9999,9999,9999,999.9,1.87683,1.87515,1.87379,1.87301,1.87454,1.86946,1.87365,1.87878,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,9.572,1.7916,6.510485159,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,13.4,1212.9,1.05835,2.41333,1.42578,2.28027,1.54785,2.30591,33.3784,15.4104,18,628.466,443.698,25.0019,25.196,30,25.2478,25.2119,21.219,26.2596,84.0399,25,410,19.371,98.627,100.984
17,1657768977,2466,20220713 22:22:57,10:22:57,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657768977,0.003248759,3.248758819,16.47445915,382.263,266.9803077,27.0597488,38.74420868,0.256999951,2.159177019,0.241134785,0.152052977,241.7250941,27.05373492,27.05373492,3.590471039,65.98912831,2.264378819,3.431442235,1.32609222,-143.2702639,-89.56649649,-8.922669209,-0.034335531,0,0,1,0,32063.16413,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.151701,16.47445915,#DIV/0!,0.013063027,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.93,1261.151701,0.840807038,0.161157583,6,0.5,0: Broadleaf,2,1657768977,382.263,399.975,22.3411,19.1657,372.872,20.5625,600.147,101.255,0.0998491,26.2843,26.2879,999.9,0,0,6045,0,1502.54,-17.7123,390.998,407.791,3.17538,399.975,19.1657,2.26214,1.94062,19.4093,16.968,1499.93,0.973006,0.0269936,0,756.477,4.99931,19195.9,13258.6,38.625,40.5,38.875,40.687,40.312,1454.58,40.35,0,814.2,0,757.1194231,-5.111076941,515.5692313,19110.24615,15,1657768836,22:20:36,1657768836,1657696037,14,-0.245,0.003,9.572,1.349,410,19,0.11,0.02,-17.71692439,-0.163294077,0.04121492,0,3.265934146,-0.335498676,0.039037013,1,1,2,2-Jan,3.18005,2.7693,0.0964047,0.102274,0.10929,0.104142,28607.9,22334.3,29712.2,24320.1,34253.6,31810.8,42280.4,39679.6,2.19557,1.92668,0.129923,0,24.157,999.9,59.6,30.1,25.2223,33.8019,39.8758,1,-0.155473,-0.397623,20.2656,5.22418,11.908,4.96365,3.29133,9999,9999,9999,999.9,1.87683,1.87517,1.87378,1.87302,1.87454,1.86949,1.87365,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,9.391,1.7786,6.265751537,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,2.4,1215.7,1.03638,2.4231,1.42578,2.27905,1.54785,2.2937,33.513,15.3841,18,629.169,440.924,25.0007,25.3942,30.0004,25.4144,25.385,20.7633,27.6059,81.6586,25,400,19.2837,98.5841,100.952
18,1657769053,2541.5,20220713 22:24:12,10:24:12,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769053,0.003335814,3.33581406,11.79913125,287.209,206.6322611,20.94257534,29.10918213,0.265291692,2.150568309,0.248359416,0.156655788,241.7480171,27.24045886,27.24045886,3.630019909,66.43383733,2.308604053,3.475042457,1.321415857,-147.1094001,-86.04696627,-8.623638783,-0.031988045,0,0,1,0,31818.33668,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.269601,11.79913125,#DIV/0!,0.009354964,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.07,1261.269601,0.840807163,0.161157824,6,0.5,0: Broadleaf,2,1657769053,287.209,299.961,22.7781,19.5196,278.411,20.977,600.245,101.252,0.0999149,26.4983,26.4691,999.9,0,0,6006.88,0,1506.44,-12.8311,293.822,305.932,3.25846,299.961,19.5196,2.30634,1.97641,19.7207,17.2566,1500.07,0.973001,0.0269987,0,736.156,4.99931,18439,13259.9,39.375,40.875,39.625,41.375,40.75,1454.71,40.36,0,889.8,0,736.9488462,-8.216273493,-1243.726492,18539.83077,15,1657769073,22:24:32,1657769073,1657696037,15,-0.015,0.003,8.798,1.349,300,19,0.16,0.02,-12.87122683,0.083245296,0.01871603,1,3.23834878,0.243148014,0.024382951,1,2,2,2-Feb,3.18018,2.76917,0.0761657,0.0814165,0.11082,0.105469,29247.5,22850.7,29711.6,24317.9,34191.6,31759.5,42279.3,39676.3,2.19412,1.9258,0.127703,0,24.3752,999.9,59.3,30.2,25.2424,33.8019,39.4912,1,-0.150467,-0.328339,20.2636,5.22448,11.9078,4.9638,3.29133,9999,9999,9999,999.9,1.87689,1.87517,1.87379,1.87301,1.87454,1.86951,1.8737,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,8.798,1.8011,6.265751537,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,3.6,1216.9,0.820312,2.43286,1.42578,2.27905,1.54785,2.24976,33.558,15.3666,18,628.913,440.985,25.002,25.4809,30.0005,25.4875,25.4562,16.4325,25.6065,80.5384,25,300,19.7055,98.5818,100.943
19,1657769149,2637.5,20220713 22:25:48,10:25:48,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769149,0.0032214,3.221399622,7.031896597,192.361,143.5866377,14.55338893,19.49697056,0.262970182,2.127067784,0.246151672,0.155266149,241.7480171,27.35662213,27.35662213,3.654815135,67.86073105,2.367770908,3.489162099,1.287044227,-142.0637233,-90.53803874,-9.182476611,-0.036221602,0,0,1,0,31206.00883,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.269601,7.031896597,#DIV/0!,0.005575253,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1500.07,1261.269601,0.840807163,0.161157824,6,0.5,0: Broadleaf,2,1657769149,192.361,200.011,23.3609,20.2154,184.366,21.5294,600.123,101.256,0.100151,26.5671,26.5306,999.9,0,0,5902.5,0,1510.56,-7.68684,196.925,204.138,3.14553,200.011,20.2154,2.36544,2.04694,20.1291,17.8122,1500.07,0.973006,0.0269935,0,733.493,4.99931,18780.3,13259.9,37.812,39.062,38.125,38.875,39.25,1454.71,40.36,0,985.8,0,733.3914615,-1.657572652,132.936752,18805.99231,15,1657769167,22:26:06,1657769167,1657696037,16,-0.026,0.003,7.995,1.349,200,19,0.28,0.02,-7.712968537,0.527965714,0.064122987,0,3.135549756,0.078436516,0.008652506,1,1,2,2-Jan,3.1797,2.76887,0.0532031,0.0575439,0.112835,0.108055,29958.3,23435.4,29696.6,24309.2,34094.4,31653.9,42258.1,39661.9,2.19177,1.92327,0.136096,0,24.2991,999.9,59.4,30.3,25.427,33.7119,39.4792,1,-0.13201,-0.23564,20.2639,5.22343,11.9081,4.96425,3.2914,9999,9999,9999,999.9,1.87689,1.87516,1.87383,1.87302,1.87454,1.86951,1.87369,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,7.995,1.8315,6.250800329,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1218.5,0.594482,2.44263,1.42578,2.27905,1.54785,2.3645,33.6479,15.3579,18,628.891,440.784,25.0012,25.6649,30.0013,25.6424,25.615,11.9162,24.6459,80.2414,25,200,20.1108,98.5322,100.907
20,1657769243,2731.5,20220713 22:27:22,10:27:22,none,Carlos,3,9,31.4,33.5,32.5,CH,25,LC-102 4A,4A,large,12,LCOR-001,1657769243,0.003491673,3.491672665,2.052301684,97.5721,83.56667591,8.470533538,9.890159402,0.28793977,2.125166304,0.267889587,0.169115931,241.7284271,27.01768687,27.01768687,3.582879387,66.87989711,2.300058757,3.439088361,1.28282063,-153.9827645,-79.70621194,-8.067522107,-0.028071498,0,0,1,0,31182.45538,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1261.161001,2.052301684,#DIV/0!,0.001627311,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,13,300,300,300,10425.4,895.55,-0.00735208,-2.31,-,-,-,-,-,-,-,-,-,-,1499.94,1261.161001,0.840807633,0.161158731,6,0.5,0: Broadleaf,2,1657769243,97.5721,99.9638,22.6914,19.2808,90.3531,20.8948,600.324,101.262,0.100576,26.322,26.3832,999.9,0,0,5893.75,0,1522.53,-2.50683,99.7197,101.929,3.4106,99.9638,19.2808,2.29778,1.95241,19.6608,17.0636,1499.94,0.972991,0.0270088,0,747.587,4.99931,18765.2,13258.7,36.5,37.937,36.875,37.625,38.125,1454.56,40.38,0,1080,0,747.09596,3.151230773,-233.1692316,18744.32,15,1657769259,22:27:39,1657769259,1657696037,17,0.092,0.003,7.219,1.349,100,19,0.24,0.02,-2.52421275,0.027416623,0.012656613,1,3.39930775,-0.002826979,0.020777086,1,2,2,2-Feb,3.17995,2.76925,0.0270789,0.0300528,0.110447,0.104502,30774.7,24114,29687.5,24304.7,34177,31775.7,42244.4,39654.7,2.18985,1.91895,0.122316,0,24.3776,999.9,59.7,30.4,25.7007,33.5619,39.2067,1,-0.119164,-0.235537,20.2648,5.22822,11.9081,4.9639,3.292,9999,9999,9999,999.9,1.87694,1.87526,1.87383,1.87302,1.87454,1.86951,1.87372,1.87881,0,0,0,0,0,iiiiiiii,off,on,on,off,0,100,100,7.219,1.7966,6.224435937,0.010206238,-5.35E-06,1.23E-09,0.685976154,0.067986658,-0.001481673,3.69E-05,-1,1969,0,20,1.3,1220.1,0.360107,2.45972,1.42578,2.27905,1.54785,2.39136,33.7606,15.3491,18,629.026,439.241,24.9986,25.8244,30,25.7832,25.7362,7.23652,29.0002,78.9914,25,100,19.2982,98.501,100.888
